,A,B,C,D
0,2.2817060635436204,0.01773129461286571,0.0,3.2639747689307548
1,-0.7635928249495756,-0.34685233645296176,0.0,-0.4167404884966138
2,2.919783961492718,-0.18471930421510985,0.0,3.104503265707828
3,1.596615745160267,-0.44229763607548594,0.0,3.0389133812357527
4,-2.2583966630508963,-0.0648026745331447,0.0,-1.1935939885177516
5,0.18453083542969673,-0.3819590780589591,0.0,1.5664899134886556
6,1.443761525002666,-0.17426293038805885,0.0,1.6180244553907248
7,1.3438124827034967,-0.625807114913087,0.0,2.9696195976165836
8,-0.42308633884851554,-0.11833245286268046,0.0,0.6952461140141649
9,1.003064556925558,-0.3991219867165837,0.0,2.402186543642142
10,-1.460291766972131,-0.7275117474841939,0.0,-0.732780019487937
11,2.7002781367791133,-0.1711293483425631,0.0,3.8714074851216767
12,1.5967207996663628,-0.6297795890434592,0.0,2.2265003887098223
13,0.7671999683292035,-0.09211399933200526,0.0,0.8593139676612087
14,2.4597526266545913,-0.03577790248173107,0.0,2.4955305291363223
15,4.019759355424726,-0.08218150427145066,0.0,6.101940859696176
16,1.9726482848188596,-0.25183694047316096,0.0,2.2244852252920206
17,-2.0736120050989753,-0.3753428324376048,0.0,0.30173082733862955
18,2.7702854198006186,-0.5534365601754685,0.0,3.323721979976087
19,2.773482643861836,-0.33221431173933114,0.0,4.105696955601167
20,2.366625164451724,0.07615996108244316,0.0,3.290465203369281
21,-1.1290305001787648,-0.12471907904446333,0.0,-1.0043114211343016
22,1.5130506582195031,-0.5712746068664986,0.0,2.084325265086002
23,-0.5884341826872506,-0.17073558871418193,0.0,1.5823014060269314
24,0.7648135344312674,-0.3808359413286265,0.0,1.1456494757598938
25,-1.3618055325919172,-0.2987018880216026,0.0,-1.0631036445703146
26,-1.6536962089581366,-0.41697038128027697,0.0,-1.2367258276778597
27,2.6474035083238405,-0.42485567192436613,0.0,3.0722591802482064
28,-0.024925145303246854,-0.15155920715578952,0.0,0.12663406185254267
29,1.2706501705358535,-0.030700585774444566,0.0,3.301350756310298
30,5.134072236733197,0.06390028087149202,0.0,5.0701719558617055
31,3.7365781868523222,-0.4800036195525739,0.0,4.216581806404896
32,3.1877349127630605,-0.03925553598510634,0.0,5.226990448748166
33,-0.15459479071770854,-0.448904571787624,0.0,1.2943097810699156
34,-1.5897650107146255,-0.5592560750449354,0.0,-1.0305089356696902
35,1.7161456160395487,-0.0830266429407851,0.0,1.7991722589803338
36,3.067148129701839,-0.746902961261432,0.0,3.8140510909632708
37,0.43166121259890755,-0.12261781071111455,0.0,1.554279023310022
38,-0.9868086310910678,-0.32954616852640606,0.0,0.3427375374353383
39,2.168912901320632,-0.5256106792426158,0.0,3.694523580563248
40,2.731744073422905,-0.2949332980088477,0.0,3.0266773714317527
41,-3.483266678938622,-0.6878261828167926,0.0,-2.7954404961218295
42,1.395958043899141,-0.4109791860923381,0.0,2.806937229991479
43,2.1670096547812028,-0.5637475390692248,0.0,2.730757193850428
44,-1.3641835744493633,-0.020274408431922963,0.0,-0.34390916601744037
45,3.5249419197336196,-0.45901608430318824,0.0,4.983958004036808
46,3.810527023226405,-0.26380367678380545,0.0,4.0743307000102105
47,2.3521044874558723,-0.03776612001397939,0.0,2.3898706074698515
48,2.3970811024061103,-0.6866396090372059,0.0,4.083720711443316
49,-2.3327584663969896,-0.7106557524295013,0.0,-1.6221027139674882
50,1.2379477822598102,-0.27191022514256147,0.0,1.5098580074023715
51,1.9284858815667096,-0.4591678415267709,0.0,2.3876537230934805
52,-0.4204330940579619,-0.1309249209362815,0.0,1.7104918268783196
53,1.363217147971768,-0.09957195044287881,0.0,2.4627890984146465
54,4.157018668930806,-0.7007699441115245,0.0,6.85778861304233
55,0.5223692020029972,-0.6858459674939886,0.0,1.2082151694969858
56,-1.8871653841381204,-0.06198882074486678,0.0,-1.8251765633932537
57,-0.4769891495210128,-0.39194225161261076,0.0,0.914953102091598
58,3.4755718759512004,-0.29409596824121453,0.0,3.7696678441924147
59,-1.153903443798833,-0.7682289313300309,0.0,-0.385674512468802
60,4.524810428844837,-0.13806158770868937,0.0,4.662872016553527
61,0.1832300886490914,-0.7051361042250377,0.0,0.8883661928741291
62,-1.0008392616936646,-0.6355180589243982,0.0,-0.3653212027692664
63,-0.10701922101131434,-0.5897663924241058,0.0,1.4827471714127913
64,4.643772159308035,-0.5181099408002157,0.0,5.161882100108251
65,1.7706486953542622,-0.4172619351549725,0.0,2.1879106305092346
66,-1.2299273129101524,-0.49121058365183745,0.0,1.261283270741685
67,0.3770818775417031,-0.08587821075156898,0.0,1.462960088293272
68,1.1650075088957803,-0.19409239803676603,0.0,1.3590999069325465
69,-1.205817425017186,-0.3755044726780665,0.0,-0.8303129523391195
70,0.5752627352160314,-0.36059797403640026,0.0,1.9358607092524318
71,0.6382641442792583,-0.27943883754983545,0.0,1.9177029818290938
