,A,B,C,D
0,1.9345171706005486,-0.33167665685156356,0.5731025103256553,2.266193827452112
1,-1.3070817930052456,0.010889222645274477,-3.07972943973968,0.6820289843494799
2,1.9671818710466187,0.41277357294215505,1.081796758075088,2.554408298104464
3,3.0933411061580007,0.7458879015461709,2.011823723105292,3.3474532046118295
4,1.568370344394731,-0.28849144642024743,1.4180199250988046,1.8568617908149785
5,-2.771737475423496,1.4694800661978746,0.48061638746847113,-4.241217541621371
6,-1.0465486728795916,1.9230125007299106,-0.6608813007311674,-2.9695611736095024
7,-1.2955021882714144,0.10294761479022085,-1.5866353116024796,-1.3984498030616352
8,0.2833258587381611,-0.3886319592604527,1.4775973592102982,1.6719578179986136
9,-0.09498946014983722,0.1490677580887793,-0.4622029154291283,-0.24405721823861654
10,1.2807629305522157,0.9651824838958979,0.2687089079586156,1.315580446656318
11,2.9469883191155115,0.7250047037103726,2.7919226887943696,3.221983615405139
12,-1.96708417078222,-0.28189999025755574,-2.1462578361078055,-1.6851841805246641
13,0.06718483202014114,-0.297992795484597,-1.88323855116892,1.365177627504738
14,2.7744869494215365,0.45922202596368944,1.8420604455192167,2.315264923457847
15,1.1351395418427295,-0.6710927320350547,-0.002152256670228249,3.806232273877784
16,1.1641202473808274,0.6779287525385695,0.5116076676106571,0.4861914948422579
17,1.4883477532406728,0.3825646896919508,0.5884321480777622,3.1057830635487216
18,-0.935639432776066,-0.7653237524524759,0.10785817037543824,0.8296843196764099
19,2.312202558454442,-0.3935646880764063,-0.4520707026548977,2.705767246530848
20,3.4560834200637345,-0.3281456147312476,0.55884258878297,3.784229034794982
21,0.43390220519906864,0.48951411743155093,-0.51168531436298,0.9443880877675177
22,-0.12239263586685634,0.8973018143990008,-1.1423407618296804,-1.0196944502658571
23,2.477898786958109,0.40050949375642897,1.119251484220132,3.07738929320168
24,1.75364751331957,0.22374152689740556,1.159607792743813,1.5299059864221642
25,3.221425557546297,0.2746771263428395,1.2940450132349788,4.946748431203457
26,2.9535568668908394,-0.09531283141086011,-0.05979168110310074,4.0488696983017
27,2.5438280016842967,-0.08768023466096453,1.1204125209801168,2.6315082363452613
28,-0.3528142669845027,-0.34511879660969125,-0.31901095516661404,-0.007695470374811442
29,0.47535684205002005,-0.13718802886367987,-1.5978028766941903,0.6125448709136999
30,2.884101753738798,-0.26566770723680067,-0.4326328888114944,4.149769460975598
31,2.881120517421328,-0.5166491581590227,0.671523592310441,5.397769675580351
32,1.6622937474422637,-0.23625660963323858,-0.2910960767756153,1.8985503570755022
33,3.9285228323373627,-0.18536192146495495,2.6683843096625792,5.113884753802318
34,-0.40205614668785694,1.837406425902343,0.7848437526229248,-1.2394625725902
35,-1.2322420159594794,1.3054858194337498,-1.3423266265650349,-1.537727835393229
36,0.9310446324537995,0.7019723105177063,-0.20925224757592284,2.2290723219360933
37,2.1271917339939925,0.5067482778095015,1.3901779834925128,1.620443456184491
38,-2.2375635919825525,-0.12106922832635736,-0.6498443240389876,-0.11649436365619514
39,-0.9359003398338162,-0.22050731993339368,-1.0623382021451782,1.2846069800995776
40,4.4691824234154325,-0.01586772033734485,2.3427318726354915,5.485050143752777
41,0.23005447131418405,-0.6885037198630973,-0.3226544210340286,0.9185581911772813
42,-0.10311389900216454,-0.5769912507095077,-0.09530273887865474,0.4738773517073432
43,4.670944635210624,1.554784085539744,1.0606184284464062,3.11616054967088
44,1.687060026668671,0.015459872523726936,0.6551402957979509,3.671600154144944
45,1.2526113629548046,-0.12349352659388046,0.898945522510816,1.3761048895486852
46,0.43180699242263043,-0.43367136587216565,0.5899368800120899,0.865478358294796
47,1.854378562505338,0.07030275959322274,1.6268012560876992,1.784075802912115
48,1.6347071761213734,0.5098793948490341,0.39950303861101805,3.124827781272339
49,-0.2773347943654718,0.07225106062335385,-1.3627685770016074,1.6504141450111742
