,A,B,C,D
0,6.075498363060666,-0.44208159420458065,1.674983633653996,6.517579957265246
1,-2.7925000256519525,-0.505062478130851,-0.10496096774848503,-1.2874375475211015
2,3.6649469289524355,-0.07309380678497568,0.32698796553014414,5.738040735737411
3,7.406961268356773,-0.2714028719284012,1.30032847306384,8.678364140285176
4,0.5666094883396413,-0.25747686538262504,-0.4223033506174818,1.8240863537222665
5,3.0054749035077655,-0.044604785954216686,-0.23598338456506812,3.050079689461982
6,1.6330934805276314,-0.540408018398824,0.5987212500786476,2.1735014989264556
7,1.5506373124901163,-0.01898827410107795,1.6483186764288515,2.5696255865911946
8,0.7602141036911747,-0.47552223347122097,-1.4528359873231338,1.2357363371623957
9,2.5500608123295088,-0.1882866417432022,0.8644499812793613,2.738347454072711
10,0.10761045482855025,-0.3999851860361894,-0.6356303796423183,0.5075956408647396
11,1.5053660964144386,-0.5017728739868217,0.5370234874695059,2.00713897040126
12,-1.8442591603393703,-0.4088132189313862,-1.1664381630215177,-0.4354459414079841
13,0.6044261440304294,-0.18251442677818375,0.7539761613994701,0.7869405708086131
14,3.919504229921566,-0.24018158351928975,2.520663953769631,6.159685813440856
15,-3.5523244725337086,-0.717792430811526,-0.4450103636298077,-1.8345320417221826
16,4.621524326751539,-0.0712616134111912,1.6126533571101336,5.69278594016273
17,-1.5609666303695482,-0.5512373677062103,0.30460718871983394,-1.0097292626633378
18,0.5531649339236052,-0.26304070616516306,0.9519763568221286,1.8162056400887683
19,0.7733035430900665,-0.17473722202967878,-2.3816929783509075,0.9480407651197453
20,1.1256470705501977,-0.6992997542140706,1.7841224251196786,1.8249468247642684
21,0.858907032921745,-0.1847525874240037,-0.20386660201914325,1.0436596203457487
22,-1.1823249867099175,-0.021159727425457464,-0.37458027416617806,-1.1611652592844601
23,3.1157834440221523,-0.5864474504428582,0.0541787476448955,3.7022308944650106
24,-1.9433020726931283,-0.4187489086442464,-1.7539721591285327,0.47544683595111814
25,1.9322736380986933,-0.2470628617517735,0.6340074424558093,2.179336499850467
26,1.6748859248785772,-0.3199403000088734,2.06891667529138,2.9948262248874506
27,0.3480932531446952,-0.4884581057510461,1.1798086330393984,1.8365513588957412
28,1.8517672322153245,-0.5846350664734202,0.2745686337155405,2.4364022986887446
29,3.684790399453025,-0.1494107412957142,2.2506786395712353,3.834201140748739
30,-1.4074339342398217,-0.5942840005826224,-1.200676493891327,0.18685006634280077
31,-1.3945120703370981,-0.19701203932753653,-1.5039036245365058,-0.1975000310095616
32,1.9446937700981433,-0.5282194749109064,1.4311701535102432,2.4729132450090496
33,1.0650118876217323,-0.33228960142519404,0.7558944244434488,2.397301489046926
34,0.7654140693643086,-0.6018273650049942,-1.2243848917417388,2.3672414343693027
35,3.9827661634906293,-0.22928678537297154,0.44934964925439197,4.212052948863601
36,0.9441986267428117,-0.1856528177217719,-1.02715902089205,2.1298514444645837
37,1.2278029650235056,-0.09470965488219663,0.5360236390474344,1.3225126199057022
38,1.9083411339687852,-0.30589805309315876,2.0626939187742503,2.214239187061944
