,A,B,C,D
0,9.62332452947969,0.1282195299688294,1.0159983169191187,-2.0
1,1.2968109010997317,-0.20161042816991298,0.4945995752592069,-2.0
2,0.24978675314768878,-0.0030840207460381963,-0.3069628295979308,-2.0
3,-2.829936117222103,-0.38647746803006344,-2.27301765436919,-2.0
4,-0.8090604572911784,-0.18410298225023747,-1.1051993423345041,-2.0
5,5.018293197169644,-0.11213536209064734,0.8841963108235705,-2.0
6,-0.9906910757261443,-0.5401185897045844,-0.9611390028146313,-2.0
7,3.2889096474072503,-0.5075588327468255,0.9966028828588316,-2.0
8,0.4398472216021999,0.16624771397475968,-0.8373867435404742,-2.0
9,-1.3236502098473497,-0.17114664354843956,-1.8044790020866057,-2.0
10,-0.5032313451413123,-0.05400206623684889,-0.5712468082666511,-2.0
11,2.486112541165412,1.766082957632785,1.9423880217235965,-2.0
12,2.4148115628803337,0.4573585866817689,1.1573413852208427,-2.0
13,1.024271394126154,0.2644516417935567,-0.1660032364892433,-2.0
14,3.481638547408254,1.4500761023393203,1.1607819118958134,-2.0
15,0.7383972947012778,0.07069250960550177,-1.1140994174302994,-2.0
16,0.46369847877053955,-0.5608547009729384,-0.12208634445275886,-2.0
17,1.2986146869732487,-0.5332474700874709,1.513278864433451,-2.0
18,3.4594490803261695,1.2629616737986695,0.22250384183589048,-2.0
19,1.6464547425560516,0.5337455446122171,0.6168380079401373,-2.0
20,3.4925908823112026,-0.09365741196340982,4.575030751808631,-2.0
21,1.5049498948485618,-0.20202614524053686,3.8168868826921263,-2.0
22,1.4316227726402175,-0.29613151637412227,0.5811233917233504,-2.0
23,2.3951484210661063,1.5403508859959714,0.8862265544496845,-2.0
24,-0.7233328175068864,1.7156436856539066,-1.7096114035493644,-2.0
25,-0.4392392318923275,-0.42080927336224355,-1.349683555930829,-2.0
26,-0.3334049281488234,-0.11921526539778138,-1.0981013770547536,-2.0
27,1.7663125183538635,0.8289085310674545,0.7272308882702582,-2.0
28,0.036495450828949005,-0.3415190830445915,0.02313931663099111,-2.0
29,1.1802338452069565,0.3375078475214255,0.15261036765702202,-2.0
30,4.82673157173375,-0.3909449763284477,0.17448054836937324,-2.0
31,1.6857220111323121,0.12106964998694847,1.245223572972546,-2.0
32,-2.6071251140299,-0.4265936727806811,-0.5189138845691175,-2.0
33,-0.8353763213218874,0.5849718184771238,-1.8618228257417535,-2.0
34,0.8624183650319959,0.6047786727567708,-0.38600388196062035,-2.0
35,-2.0051221149257836,-0.12239781660543592,-1.008735139809753,-2.0
36,0.6445181669419466,0.42112661777640614,-0.22499341999669117,-2.0
37,4.696412956051004,-0.5592596406307296,1.546891463609109,-2.0
38,-0.6984105489688162,-0.24663427560450013,-1.2641175605669073,-2.0
39,4.7651745319490235,-0.360081237362041,1.4411872991189432,-2.0
40,10.107832699784666,1.8465118140419414,1.8507398625168174,-2.0
41,0.9013362190959434,0.7242258653789457,-0.1747492764499895,-2.0
42,1.8715301430607136,0.11820865828127536,0.2761942070184002,-2.0
43,0.7118406397924955,0.09773202104463818,1.3530160275360605,-2.0
44,0.21072512266377852,-0.16612134450843685,-0.4959707366635837,-2.0
45,-0.39723528940334346,-0.4946978952130812,-0.15304770845948984,-2.0
46,0.2751059383959006,-0.07889352172725062,-0.26317014955650964,-2.0
47,2.222910469929271,-0.7449384219278272,2.0191726922159026,-2.0
48,1.694439730148694,0.10557389268695799,0.40900776058625476,-2.0
49,1.1425200238150874,-0.3523775964078323,0.8543399502038497,-2.0
